-4.24546,15.576,-7.26347,-4.51096
-0.128172,7.89027,-6.39405,-1.70276
0.136627,7.63385,-6.23876,-1.85193
-0.530761,8.36021,-7.03258,-1.13958
-0.254606,8.77761,-7.69088,-1.36037
-0.24799,8.0757,-7.73515,-0.562795
-0.0583327,8.45855,-8.6411,-0.260212
-0.339414,7.77725,-7.92932,0.0284761
0.0044608,7.44833,-7.99294,0.12652
-0.106372,7.13822,-7.58768,0.0465926
-0.191618,7.26016,-7.67377,0.141576
-0.446453,7.9451,-7.92161,-0.0347952
-0.0292099,7.52514,-7.74042,-0.183998
-0.00944925,7.02178,-7.11685,-0.309222
-0.270142,6.82944,-6.64368,-0.314191
-0.00386782,6.42294,-6.43258,-0.362074
0.0719626,6.65496,-6.73252,-0.363434
0.120021,6.63628,-6.52784,-0.581025
0.279799,6.72228,-6.9996,-0.347805
0.358365,6.52247,-6.62657,-0.586649
0.407486,6.56162,-6.72909,-0.567798
0.488317,6.49948,-6.66909,-0.636096
0.322468,6.65624,-6.77042,-0.519728
0.323997,6.8574,-6.88881,-0.633276
0.274262,6.74069,-6.74938,-0.592725
0.27196,6.83168,-6.88314,-0.563212
0.296278,6.88764,-6.85496,-0.660866
0.280955,6.93018,-6.86564,-0.668261
0.295552,6.67441,-6.5823,-0.708428
0.202064,6.68587,-6.72336,-0.47994
0.23485,6.55035,-6.47451,-0.617664
0.269324,6.40034,-6.37789,-0.595852
0.245386,6.41706,-6.39405,-0.563655
0.287608,6.26163,-6.2884,-0.553404
0.266769,6.15686,-6.22433,-0.484187
0.317967,5.93212,-5.94944,-0.582227
0.323417,5.86064,-5.95786,-0.504824
0.225613,5.93515,-5.85917,-0.573411
0.203151,5.99338,-5.92689,-0.540767
0.217178,6.01523,-5.97203,-0.525203
0.23508,5.97378,-5.95632,-0.513807
0.0691757,6.03352,-5.89892,-0.459121
0.0726065,6.10162,-6.00428,-0.425301
0.0888159,6.09317,-5.99942,-0.432314
0.125313,6.02094,-5.95925,-0.434157
0.0807679,6.0265,-5.93173,-0.417363
0.0558193,5.97682,-5.88008,-0.398974
0.0878643,5.98853,-5.96259,-0.355303
0.0834662,5.9178,-5.86116,-0.378828
0.012583,5.87147,-5.7449,-0.373138
0.0454858,5.84435,-5.71429,-0.40697
0.0278856,5.8627,-5.73092,-0.387207
0.0930849,5.79246,-5.74694,-0.366727
0.0975596,5.7122,-5.71243,-0.321281
0.100035,5.61017,-5.77259,-0.162189
0.106659,5.70692,-5.81658,-0.222223
0.083912,5.63303,-5.72194,-0.216331
0.123285,5.64489,-5.75296,-0.23392
0.142919,5.65997,-5.75116,-0.267448
0.159658,5.63056,-5.71354,-0.289683
0.156216,5.58018,-5.76891,-0.177271
0.109251,5.68396,-5.89808,-0.1064
0.121954,5.68625,-5.8636,-0.152848
